	celltypes	mucount
10445	mono	2
10446	mono	3
10447	mono	3
10448	mono	2
10449	mono	2
10450	mono	1
10451	mono	4
10452	mono	2
10453	mono	1
10454	mono	1
10455	mono	2
10456	mono	1
10457	mono	2
10458	mono	6
10459	mono	2
10460	mono	1
10461	mono	1
10462	mono	3
10463	mono	2
10464	mono	1
10465	mono	5
10466	mono	1
10467	mono	2
10468	mono	3
10469	mono	1
10470	mono	3
10471	mono	1
10472	mono	3
10473	mono	1
10474	mono	1
10475	mono	3
10476	mono	2
10477	mono	2
10478	mono	2
10479	mono	3
10480	mono	1
10481	mono	2
10482	mono	3
10483	mono	3
10484	mono	1
10485	mono	4
10486	mono	4
10487	mono	1
10488	mono	1
10489	mono	1
10490	mono	3
10491	mono	1
10492	mono	1
10493	mono	3
10494	mono	5
10495	mono	3
10496	mono	2
10497	mono	2
10498	mono	3
10499	mono	4
10500	mono	2
10501	mono	3
10502	mono	5
10503	mono	1
10504	mono	5
10505	mono	1
10506	mono	2
10507	mono	3
10508	mono	1
10509	mono	1
10510	mono	1
10511	mono	2
10512	mono	1
10513	mono	1
10514	mono	7
10515	mono	1
10516	mono	3
10517	mono	3
10518	mono	4
10519	mono	4
10520	mono	1
10521	mono	4
10522	mono	3
10523	mono	2
10524	mono	3
10525	mono	2
10526	mono	4
10527	mono	1
10528	mono	4
10529	mono	2
10530	mono	2
10531	mono	1
10532	mono	1
10533	mono	3
10534	mono	1
10535	mono	2
10536	mono	1
10537	mono	3
10538	mono	2
10539	mono	1
10540	mono	2
10541	mono	1
10542	mono	1
10543	mono	4
10544	mono	3
10545	mono	1
10546	mono	2
10547	mono	4
10548	mono	2
10549	mono	3
10550	mono	3
10551	mono	2
10552	mono	2
10553	mono	5
10554	mono	1
10555	mono	2
10556	mono	1
10557	mono	5
10558	mono	2
10559	mono	3
10560	mono	6
10561	mono	2
10562	mono	2
10563	mono	1
10564	mono	1
10565	mono	3
10566	mono	1
10567	mono	2
10568	mono	2
10569	mono	1
10570	mono	2
10571	mono	4
10572	mono	3
10573	mono	2
10574	mono	4
10575	mono	2
10576	mono	2
10577	mono	1
10578	mono	2
10579	mono	1
10580	mono	2
10581	mono	1
10582	mono	1
10583	mono	3
10584	mono	3
10585	mono	4
10586	mono	1
10587	mono	1
10588	mono	2
10589	mono	5
10590	mono	1
10591	mono	3
10592	mono	1
10593	mono	3
10594	mono	1
10595	mono	1
10596	mono	2
10597	mono	9
10598	mono	3
10599	mono	3
10600	mono	5
10601	mono	1
10602	mono	4
10603	mono	1
10604	mono	4
10605	mono	1
10606	mono	2
10607	mono	4
10608	mono	1
10609	mono	2
10610	mono	2
10611	mono	1
10612	mono	2
10613	mono	1
10614	mono	3
10615	mono	1
10616	mono	4
10617	mono	2
10618	mono	6
10619	mono	5
10620	mono	1
10621	mono	1
10622	mono	1
10623	mono	6
10624	mono	1
10625	mono	3
10626	mono	1
10627	mono	1
10628	mono	1
10629	mono	1
10630	mono	3
10631	mono	2
10632	mono	4
10633	mono	2
10634	mono	1
10635	mono	1
10636	mono	1
10637	mono	2
10638	mono	3
10639	mono	1
10640	mono	2
10641	mono	2
10642	mono	2
10643	mono	2
10644	mono	3
10645	mono	2
10646	mono	5
10647	mono	1
10648	mono	4
10649	mono	7
10650	mono	1
10651	mono	5
10652	mono	1
10653	mono	1
10654	mono	1
10655	mono	1
10656	mono	3
10657	mono	3
10658	mono	1
10659	mono	2
10660	mono	2
10661	mono	1
10662	mono	1
10663	mono	3
10664	mono	1
10665	mono	2
10666	mono	2
10667	mono	1
10668	mono	1
10669	mono	3
10670	mono	4
10671	mono	4
10672	mono	1
10673	mono	2
10674	mono	5
10675	mono	1
10676	mono	2
10677	mono	5
10678	mono	4
10679	mono	1
10680	mono	3
10681	mono	2
10682	mono	2
10683	mono	2
10684	mono	4
10685	mono	1
10686	mono	5
10687	mono	4
10688	mono	7
10689	mono	2
10690	mono	1
10691	mono	5
10692	mono	1
10693	mono	2
10694	mono	2
10695	mono	1
10696	mono	1
10697	mono	2
10698	mono	1
10699	mono	2
10700	mono	2
10701	mono	2
10702	mono	3
10703	mono	2
10704	mono	1
10705	mono	4
10706	mono	2
10707	mono	1
10708	mono	3
10709	mono	2
10710	mono	1
10711	mono	1
10712	mono	1
10713	mono	3
10714	mono	2
10715	mono	1
10716	mono	1
10717	mono	5
10718	mono	8
10719	mono	3
10720	mono	3
10721	mono	1
10722	mono	3
10723	mono	3
10724	mono	1
10725	mono	1
10726	mono	2
10727	mono	2
10728	mono	2
10729	mono	2
10730	mono	3
10731	mono	2
10732	mono	2
10733	mono	1
10734	mono	6
10735	mono	1
10736	mono	2
10737	mono	5
10738	mono	1
10739	mono	1
10740	mono	1
10741	mono	2
10742	mono	1
10743	mono	7
10744	mono	5
10745	mono	1
10746	mono	1
10747	mono	2
10748	mono	2
10749	mono	4
10750	mono	1
10751	mono	2
10752	mono	1
10753	mono	1
10754	mono	2
10755	mono	5
10756	mono	4
10757	mono	1
10758	mono	3
10759	mono	4
10760	mono	6
10761	mono	2
10762	mono	1
10763	mono	2
10764	mono	2
10765	mono	2
10766	mono	4
10767	mono	2
10768	mono	5
10769	mono	1
10770	mono	3
10771	mono	2
10772	mono	3
10773	mono	2
10774	mono	3
10775	mono	5
10776	mono	5
10777	mono	3
10778	mono	5
10779	mono	2
10780	mono	1
10781	mono	3
10782	mono	2
10783	mono	4
10784	mono	1
10785	mono	2
10786	mono	2
10787	mono	3
10788	mono	1
10789	mono	2
10790	mono	4
10791	mono	1
10792	mono	2
10793	mono	3
10794	mono	2
10795	mono	8
10796	mono	1
10797	mono	1
10798	mono	1
10799	mono	3
10800	mono	2
10801	mono	3
10802	mono	3
10803	mono	3
10804	mono	3
10805	mono	2
10806	mono	1
10807	mono	4
10808	mono	1
10809	mono	4
10810	mono	3
10811	mono	1
10812	mono	2
10813	mono	1
10814	mono	3
10815	mono	1
10816	mono	2
10817	mono	2
10818	mono	4
10819	mono	1
10820	mono	1
10821	mono	1
10822	mono	2
10823	mono	1
10824	mono	1
10825	mono	2
10826	mono	1
10827	mono	2
10828	mono	2
10829	mono	1
10830	mono	1
10831	mono	1
10832	mono	1
10833	mono	2
10834	mono	3
10835	mono	2
10836	mono	3
10837	mono	1
10838	mono	2
10839	mono	1
10840	mono	1
10841	mono	1
10842	mono	1
10843	mono	1
10844	mono	3
10845	mono	1
10846	mono	2
10847	mono	4
10848	mono	2
10849	mono	1
10850	mono	2
10851	mono	1
10852	mono	2
10853	mono	3
10854	mono	2
10855	mono	1
10856	mono	1
10857	mono	1
10858	mono	1
10859	mono	1
10860	mono	1
10861	mono	2
10862	mono	1
10863	mono	1
10864	mono	1
10865	mono	2
10866	mono	1
10867	mono	2
10868	mono	1
10869	mono	1
10870	mono	2
10871	mono	1
10872	mono	1
10873	mono	1
10874	mono	1
10875	mono	1
10876	mono	1
10877	mono	3
10878	mono	1
10879	mono	1
10880	mono	1
10881	mono	1
10882	mono	2
10883	mono	1
10884	mono	2
10885	mono	2
10886	mono	1
10887	mono	2
10888	mono	1
10889	mono	1
10890	mono	2
10891	mono	2
10892	mono	1
10893	mono	1
10894	mono	1
10895	mono	2
10896	mono	2
10897	mono	1
10898	mono	1
10899	mono	1
10900	mono	1
10901	mono	1
10902	mono	1
10903	mono	3
10904	mono	1
10905	mono	3
10906	mono	1
10907	mono	1
10908	mono	1
10909	mono	2
10910	mono	2
10911	mono	2
10912	mono	1
10913	mono	1
10914	mono	1
10915	mono	1
10916	mono	1
10917	mono	1
10918	mono	1
10919	mono	1
10920	mono	1
10921	mono	1
10922	mono	1
10923	mono	2
10924	mono	1
10925	mono	1
10926	mono	1
10927	mono	1
10928	mono	1
10929	mono	2
10930	mono	1
10931	mono	1
10932	mono	1
10933	mono	2
10934	mono	1
10935	mono	3
10936	mono	2
10937	mono	1
10938	mono	2
10939	mono	1
10940	mono	1
10941	mono	1
10942	mono	2
10943	mono	1
10944	mono	2
10945	mono	2
10946	mono	1
10947	mono	2
10948	mono	1
10949	mono	1
10950	mono	1
10951	mono	1
10952	mono	1
10953	mono	2
10954	mono	1
10955	mono	1
10956	mono	1
10957	mono	1
10958	mono	2
10959	mono	1
10960	mono	2
10961	mono	2
10962	mono	2
10963	mono	2
10964	mono	1
10965	mono	2
10966	mono	1
10967	mono	1
10968	mono	1
10969	mono	1
10970	mono	2
10971	mono	2
10972	mono	1
10973	mono	2
10974	mono	1
10975	mono	4
10976	mono	1
10977	mono	1
10978	mono	2
10979	mono	2
10980	mono	1
10981	mono	1
10982	mono	1
10983	mono	3
10984	mono	1
10985	mono	2
10986	mono	1
10987	mono	2
10988	mono	1
10989	mono	2
10990	mono	1
10991	mono	1
10992	mono	1
10993	mono	1
10994	mono	2
10995	mono	1
10996	mono	1
10997	Ery	4
10998	Ery	5
10999	Ery	1
11000	Ery	2
11001	Ery	1
11002	Ery	1
11003	Ery	2
11004	Ery	2
11005	Ery	1
11006	Ery	2
11007	Ery	1
11008	Ery	1
11009	Ery	1
11010	Ery	2
11011	Ery	2
11012	Ery	3
11013	Ery	3
11014	Ery	4
11015	Ery	4
11016	Ery	3
11017	Ery	5
11018	Ery	1
11019	Ery	1
11020	Ery	5
11021	Ery	2
11022	Ery	1
11023	Ery	2
11024	Ery	2
11025	Ery	4
11026	Ery	1
11027	Ery	3
11028	Ery	1
11029	Ery	2
11030	Ery	3
11031	Ery	1
11032	Ery	3
11033	Ery	1
11034	Ery	1
11035	Ery	1
11036	Ery	1
11037	Ery	2
11038	Ery	2
11039	Ery	5
11040	Ery	2
11041	Ery	1
11042	Ery	1
11043	Ery	1
11044	Ery	2
11045	Ery	1
11046	Ery	1
11047	Ery	1
11048	Ery	3
11049	Ery	3
11050	Ery	1
11051	Ery	2
11052	Ery	2
11053	Ery	4
11054	Ery	1
11055	Ery	1
11056	Ery	1
11057	Ery	2
11058	Ery	1
11059	Ery	3
11060	Ery	1
11061	Ery	1
11062	Ery	3
11063	Ery	1
11064	Ery	1
11065	Ery	2
11066	Ery	4
11067	Ery	1
11068	Ery	1
11069	Ery	2
11070	Ery	2
11071	Ery	2
11072	Ery	2
11073	Ery	4
11074	Ery	1
11075	Ery	2
11076	Ery	4
11077	Ery	1
11078	Ery	6
11079	Ery	1
11080	Ery	1
11081	Ery	1
11082	Ery	3
11083	Ery	2
11084	Ery	1
11085	Ery	1
11086	Ery	1
11087	Ery	1
11088	Ery	2
11089	Ery	2
11090	Ery	3
11091	Ery	2
11092	Ery	4
11093	Ery	1
11094	Ery	1
11095	Ery	1
11096	Ery	1
11097	Ery	1
11098	Ery	3
11099	Ery	1
11100	Ery	1
11101	Ery	1
11102	Ery	1
11103	Ery	1
11104	Ery	2
11105	Ery	1
11106	Ery	2
11107	Ery	2
11108	Ery	2
11109	Ery	1
11110	Ery	2
11111	Ery	3
11112	Ery	2
11113	Ery	2
11114	Ery	4
11115	Ery	2
11116	Ery	1
11117	Ery	1
11118	Ery	2
11119	Ery	2
11120	Ery	2
11121	Ery	2
11122	Ery	4
11123	Ery	1
11124	Ery	1
11125	Ery	5
11126	Ery	2
11127	Ery	1
11128	Ery	3
11129	Ery	3
11130	Ery	3
11131	Ery	2
11132	Ery	3
11133	Ery	1
11134	Ery	1
11135	Ery	3
11136	Ery	1
11137	Ery	6
11138	Ery	2
11139	Ery	1
11140	Ery	4
11141	Ery	1
11142	Ery	1
11143	Ery	2
11144	Ery	3
11145	Ery	2
11146	Ery	1
11147	Ery	2
11148	Ery	1
11149	Ery	1
11150	Ery	2
11151	Ery	4
11152	Ery	1
11153	Ery	1
11154	Ery	4
11155	Ery	4
11156	Ery	1
11157	Ery	2
11158	Ery	2
11159	Ery	1
11160	Ery	2
11161	Ery	2
11162	Ery	2
11163	Ery	1
11164	Ery	2
11165	Ery	1
11166	Ery	1
11167	Ery	4
11168	Ery	1
11169	Ery	1
11170	Ery	1
11171	Ery	1
11172	Ery	1
11173	Ery	1
11174	Ery	1
11175	Ery	1
11176	Ery	1
11177	Ery	1
11178	Ery	2
11179	Ery	1
11180	Ery	2
11181	Ery	3
11182	Ery	1
11183	Ery	2
11184	Ery	5
11185	Ery	3
11186	Ery	4
11187	Ery	2
11188	Ery	2
11189	Ery	2
11190	Ery	1
11191	Ery	2
11192	Ery	1
11193	Ery	4
11194	Ery	3
11195	Ery	1
11196	Ery	2
11197	Ery	4
11198	Ery	2
11199	Ery	1
11200	Ery	4
11201	Ery	1
11202	Ery	4
11203	Ery	4
11204	Ery	3
11205	Ery	2
11206	Ery	1
11207	Ery	1
11208	Ery	2
11209	Ery	4
11210	Ery	1
11211	Ery	1
11212	Ery	2
11213	Ery	1
11214	Ery	1
11215	Ery	1
11216	Ery	2
11217	Ery	1
11218	Ery	1
11219	Ery	1
11220	Ery	1
11221	Ery	3
11222	Ery	4
11223	Ery	1
11224	Ery	1
11225	Ery	3
11226	Ery	3
11227	Ery	2
11228	Ery	4
11229	Ery	1
11230	Ery	3
11231	Ery	2
11232	Ery	3
11233	Ery	1
11234	Ery	1
11235	Ery	3
11236	Ery	1
11237	Ery	1
11238	Ery	2
11239	Ery	1
11240	Ery	2
11241	Ery	3
11242	Ery	3
11243	Ery	3
11244	Ery	1
11245	Ery	2
11246	Ery	2
11247	Ery	2
11248	Ery	1
11249	Ery	1
11250	Ery	1
11251	Ery	1
11252	Ery	1
11253	Ery	2
11254	Ery	2
11255	Ery	2
11256	Ery	1
11257	Ery	1
11258	Ery	1
11259	Ery	2
11260	Ery	1
11261	Ery	2
11262	Ery	1
11263	Ery	1
11264	Ery	2
11265	Ery	3
11266	Ery	1
11267	Ery	1
11268	Ery	2
11269	Ery	1
11270	Ery	2
11271	Ery	3
11272	Ery	2
11273	Ery	2
11274	Ery	3
11275	Ery	1
11276	Ery	1
11277	Ery	2
11278	Ery	2
11279	Ery	2
11280	Ery	2
11281	Ery	3
11282	Ery	1
11283	Ery	1
11284	Ery	1
11285	Ery	1
11286	Ery	1
11287	Ery	1
11288	Ery	1
11289	Ery	4
11290	Ery	1
11291	Ery	1
11292	Ery	2
11293	Ery	4
11294	Ery	1
11295	Ery	1
11296	Ery	1
11297	Ery	1
11298	Ery	2
11299	Ery	2
11300	Ery	1
11301	Ery	1
11302	Ery	2
11303	Ery	1
11304	Ery	2
11305	Ery	2
11306	Ery	3
11307	Ery	1
11308	Ery	1
11309	Ery	2
11310	Ery	1
11311	Ery	2
11312	Ery	1
11313	Ery	5
11314	Ery	1
11315	Ery	1
11316	Ery	1
11317	Ery	1
11318	Ery	4
11319	Ery	1
11320	Ery	3
11321	Ery	1
11322	Ery	1
11323	Ery	1
11324	Ery	2
11325	Ery	2
11326	Ery	3
11327	Ery	3
11328	Ery	2
11329	Ery	2
11330	Ery	2
11331	Ery	1
11332	Ery	1
11333	Ery	1
11334	Ery	2
11335	Ery	3
11336	Ery	1
11337	Ery	5
11338	Ery	1
11339	Ery	1
11340	Ery	5
11341	Ery	1
11342	Ery	2
11343	Ery	1
11344	Ery	1
11345	Ery	1
11346	Ery	1
11347	Ery	4
11348	Ery	1
11349	Ery	1
11350	Ery	1
11351	Ery	2
11352	Ery	4
11353	Ery	3
11354	Ery	1
11355	Ery	2
11356	Ery	1
11357	Ery	3
11358	Ery	1
11359	Ery	2
11360	Ery	1
11361	Ery	1
11362	Ery	4
11363	Ery	2
11364	Ery	3
11365	Ery	5
11366	Ery	1
11367	Ery	2
11368	Ery	2
11369	Ery	2
11370	Ery	1
11371	Ery	1
11372	Ery	1
11373	Ery	1
11374	Ery	3
11375	Ery	3
11376	Ery	1
11377	Ery	3
11378	Ery	3
11379	Ery	4
11380	Ery	3
11381	Ery	3
11382	Ery	3
11383	Ery	3
11384	Ery	1
11385	Ery	2
11386	Ery	2
11387	Ery	3
11388	Ery	5
11389	Ery	3
11390	Ery	3
11391	Ery	3
11392	Ery	5
11393	Ery	6
11394	Ery	3
11395	Ery	5
11396	Ery	1
11397	Ery	1
11398	Ery	3
11399	Ery	6
11400	Ery	2
11401	Ery	2
11402	Ery	5
11403	Ery	3
11404	Ery	1
11405	Ery	5
11406	Ery	3
11407	Ery	5
11408	Ery	2
11409	Ery	9
11410	Ery	3
11411	Ery	3
11412	Ery	4
11413	Ery	4
11414	Ery	8
11415	Ery	8
11416	Ery	1
11417	Ery	2
11418	Ery	2
11419	Ery	2
11420	Ery	7
11421	Ery	6
11422	Ery	2
11423	Ery	2
11424	Ery	4
11425	Ery	4
11426	Ery	2
11427	Ery	7
11428	Ery	6
11429	Ery	3
11430	Ery	5
11431	Ery	3
11432	Ery	5
11433	Ery	1
11434	Ery	5
11435	Ery	4
11436	Ery	2
11437	Ery	3
11438	Ery	3
11439	Ery	3
11440	Ery	5
11441	Ery	1
11442	Ery	2
11443	Ery	4
11444	Ery	3
11445	Ery	4
11446	Ery	4
11447	Ery	5
11448	Ery	3
11449	Ery	2
11450	Ery	5
11451	Ery	1
11452	Ery	3
11453	Ery	3
11454	Ery	5
11455	Ery	5
11456	Ery	1
11457	Ery	2
11458	Ery	6
11459	Ery	7
11460	Ery	5
11461	Ery	6
11462	Ery	3
11463	Ery	2
11464	Ery	6
11465	Ery	4
11466	Ery	2
11467	Ery	4
11468	Ery	2
11469	Ery	4
11470	Ery	2
11471	Ery	5
11472	Ery	2
11473	Ery	1
11474	Ery	4
11475	Ery	5
11476	Ery	2
11477	Ery	5
11478	Ery	4
11479	Ery	2
11480	Ery	5
11481	Ery	5
11482	Ery	5
11483	Ery	2
11484	Ery	1
11485	Ery	3
11486	Ery	2
11487	Ery	3
11488	Ery	6
11489	Ery	4
11490	Ery	3
11491	Ery	2
11492	Ery	6
11493	Ery	1
11494	Ery	6
11495	Ery	3
11496	Ery	4
11497	Ery	5
11498	Ery	2
11499	Ery	4
11500	Ery	3
11501	Ery	3
11502	Ery	4
11503	Ery	2
11504	Ery	4
11505	Ery	11
11506	Ery	6
11507	Ery	2
11508	Ery	1
11509	Ery	9
11510	Ery	1
11511	Ery	2
11512	Ery	3
11513	Ery	3
11514	Ery	1
11515	Ery	1
11516	Ery	6
11517	Ery	1
11518	Ery	5
11519	Ery	1
11520	Ery	3
11521	Ery	3
11522	Ery	6
11523	Ery	9
11524	Ery	3
11525	Ery	2
11526	Ery	1
11527	Ery	4
11528	Ery	2
11529	Ery	1
11530	Ery	2
11531	Ery	3
11532	Ery	1
11533	Ery	3
11534	Ery	5
11535	Ery	5
11536	Ery	1
11537	Ery	3
11538	Ery	4
11539	Ery	5
11540	Ery	1
11541	Ery	3
11542	Ery	3
11543	Ery	7
11544	Ery	5
11545	Ery	4
11546	Ery	4
11547	Ery	4
11548	Ery	3
11549	Ery	5
11550	Ery	2
11551	Ery	3
11552	Ery	2
11553	Ery	1
11554	Ery	2
11555	Ery	8
11556	Ery	3
11557	Ery	3
11558	Ery	1
11559	Ery	3
11560	Ery	2
11561	Ery	4
11562	Ery	3
11563	Ery	2
11564	Ery	4
11565	Ery	3
11566	Ery	3
11567	Ery	1
11568	Ery	3
11569	Ery	2
11570	Ery	2
11571	Ery	5
11572	Ery	2
11573	Ery	5
11574	Ery	1
11575	Ery	2
11576	Ery	1
11577	Ery	4
11578	Ery	3
11579	Ery	6
11580	Ery	4
11581	Ery	4
11582	Ery	1
11583	Ery	3
11584	Ery	2
11585	Ery	2
11586	Ery	2
11587	Ery	1
11588	Ery	2
11589	Ery	2
11590	Ery	9
11591	Ery	1
11592	Ery	2
11593	Ery	5
11594	Ery	3
11595	Ery	4
11596	Ery	1
11597	Ery	7
11598	Ery	3
11599	Ery	5
11600	Ery	3
11601	Ery	5
11602	Ery	9
11603	Ery	3
11604	Ery	2
11605	Ery	3
11606	Ery	3
11607	Ery	10
11608	Ery	1
11609	Ery	3
11610	Ery	3
11611	Ery	3
11612	Ery	2
11613	Ery	4
11614	Ery	2
11615	Ery	1
11616	Ery	2
11617	Ery	3
11618	Ery	4
11619	Ery	6
11620	Ery	1
11621	Ery	1
11622	Ery	4
11623	Ery	1
11624	Ery	3
11625	Ery	1
11626	Ery	5
11627	Ery	2
11628	Ery	1
11629	Ery	2
11630	Ery	3
11631	Ery	3
11632	Ery	2
11633	Ery	4
11634	Ery	4
11635	Ery	3
11636	Ery	3
11637	Ery	2
11638	Ery	6
11639	Ery	6
11640	Ery	3
11641	Ery	6
11642	Ery	14
11643	Ery	2
11644	Ery	5
11645	Ery	3
11646	Ery	4
11647	Ery	9
11648	Ery	3
11649	Ery	3
11650	Ery	5
11651	Ery	2
11652	Ery	4
11653	Ery	4
11654	Ery	1
11655	Ery	3
11656	Ery	3
11657	Ery	2
11658	Ery	5
11659	Ery	4
11660	Ery	3
11661	Ery	6
11662	Ery	2
11663	Ery	5
11664	Ery	3
11665	Ery	3
11666	Ery	4
11667	Ery	2
11668	Ery	1
11669	Ery	3
11670	Ery	4
11671	Ery	2
11672	Ery	1
11673	Ery	3
11674	Ery	2
11675	Ery	4
11676	Ery	3
11677	Ery	2
11678	Ery	5
11679	Ery	3
11680	Ery	5
11681	Ery	6
11682	Ery	2
11683	Ery	3
11684	Ery	3
11685	Ery	1
11686	Ery	3
11687	Ery	6
11688	Ery	1
11689	Ery	1
11690	Ery	3
11691	Ery	7
11692	Ery	1
11693	Ery	5
11694	Ery	5
11695	Ery	5
11696	Ery	4
11697	Ery	1
11698	Ery	3
11699	Ery	4
11700	Ery	4
11701	Ery	1
11702	Ery	3
11703	Ery	4
11704	Ery	4
11705	Ery	3
11706	Ery	3
11707	Ery	1
11708	Ery	1
11709	Ery	5
11710	Ery	4
11711	Ery	4
11712	Ery	3
11713	Ery	4
11714	Ery	4
11715	Ery	3
11716	Ery	1
11717	Ery	3
11718	Ery	1
11719	Ery	4
11720	Ery	5
11721	Ery	1
11722	Ery	4
11723	Ery	1
11724	Ery	2
11725	Ery	5
11726	Ery	1
11727	Ery	2
11728	Ery	2
11729	Ery	2
11730	Ery	3
11731	Ery	2
11732	Ery	4
11733	Ery	2
11734	Ery	2
11735	Ery	6
11736	Ery	4
11737	Ery	5
11738	Ery	3
11739	Ery	1
11740	Ery	5
11741	Ery	4
11742	Ery	4
11743	Ery	4
11744	Ery	6
11745	Ery	7
11746	Ery	2
11747	Ery	3
11748	Ery	2
11749	Ery	4
11750	Ery	3
11751	Ery	2
11752	Ery	3
11753	Ery	6
11754	Ery	5
11755	Ery	2
11756	Ery	5
11757	Ery	2
11758	Ery	2
11759	Ery	2
11760	Ery	2
11761	Ery	3
11762	Ery	3
11763	Ery	5
11764	Ery	7
11765	Ery	6
11766	Ery	2
11767	Ery	3
11768	Ery	3
11769	Ery	1
11770	Ery	2
11771	Ery	2
11772	Ery	4
11773	Ery	4
11774	Ery	2
11775	Ery	3
11776	Ery	4
11777	Ery	8
11778	Ery	2
11779	Ery	3
11780	Ery	9
11781	Ery	2
11782	Ery	3
11783	Ery	5
11784	Ery	2
11785	Ery	4
11786	Ery	4
11787	Ery	3
11788	Ery	5
11789	Ery	2
11790	Ery	3
11791	Ery	11
11792	Ery	2
11793	Ery	3
11794	Ery	5
11795	Ery	4
11796	Ery	1
11797	Ery	4
11798	Ery	7
11799	Ery	1
11800	Ery	1
11801	Ery	3
11802	Ery	2
11803	Ery	5
11804	Ery	5
11805	Ery	5
11806	Ery	3
11807	Ery	1
11808	Ery	2
11809	Ery	2
11810	Ery	4
11811	Ery	9
11812	Ery	2
11813	Ery	4
11814	Ery	8
11815	Ery	3
11816	Ery	3
11817	Ery	2
11818	Ery	2
11819	Ery	2
11820	Ery	2
11821	Ery	2
11822	Ery	7
11823	Ery	3
11824	Ery	3
11825	Ery	2
11826	Ery	4
11827	Ery	4
11828	Ery	2
11829	Ery	1
11830	Ery	5
11831	Ery	4
11832	Ery	6
11833	Ery	4
11834	Ery	3
11835	Ery	2
11836	Ery	3
11837	Ery	3
11838	Ery	6
11839	Ery	1
11840	Ery	1
11841	Ery	3
11842	Ery	3
11843	Ery	2
11844	Ery	1
11845	Ery	2
11846	Ery	2
11847	Ery	5
11848	Ery	6
11849	Ery	3
11850	Ery	3
11851	Ery	4
11852	Ery	3
11853	Ery	9
11854	Ery	6
11855	Ery	4
11856	Ery	4
11857	Ery	2
11858	Ery	2
11859	Ery	8
11860	Ery	4
11861	Ery	3
11862	Ery	5
11863	Ery	10
11864	Ery	6
11865	Ery	2
11866	Ery	4
11867	Ery	6
11868	Ery	5
11869	Ery	2
11870	Ery	9
11871	Ery	5
11872	Ery	4
11873	Ery	5
11874	Ery	3
11875	Ery	3
11876	Ery	5
11877	Ery	1
11878	Ery	3
11879	Ery	1
11880	Ery	5
11881	Ery	3
11882	Ery	5
11883	Ery	1
11884	Ery	9
11885	Ery	2
11886	Ery	4
11887	Ery	4
11888	Ery	3
11889	Ery	8
11890	Ery	1
11891	Ery	1
11892	Ery	4
11893	Ery	6
11894	Ery	2
11895	Ery	1
11896	Ery	3
11897	Ery	3
11898	Ery	5
11899	Ery	3
11900	Ery	2
11901	Ery	5
11902	Ery	4
11903	Ery	5
11904	Ery	6
11905	Ery	3
11906	Ery	6
11907	Ery	4
11908	Ery	2
11909	Ery	2
11910	Ery	3
11911	Ery	6
11912	Ery	3
11913	Ery	1
11914	Ery	2
11915	Ery	7
11916	Ery	2
11917	Ery	2
11918	Ery	1
11919	Ery	3
11920	Ery	1
11921	Ery	4
11922	Ery	1
11923	Ery	2
11924	Ery	3
11925	Ery	3
11926	Ery	6
11927	Ery	1
11928	Ery	3
11929	Ery	4
11930	Ery	5
11931	Ery	6
11932	Ery	4
11933	Ery	1
11934	Ery	8
11935	Ery	3
11936	Ery	3
11937	Ery	3
11938	Ery	2
11939	Ery	4
11940	Ery	1
11941	Ery	1
11942	Ery	3
11943	Ery	6
11944	Ery	3
11945	Ery	3
11946	Ery	2
11947	Ery	2
11948	Ery	4
11949	Ery	4
11950	Ery	6
11951	Ery	4
11952	Ery	4
11953	Ery	2
11954	Ery	3
11955	Ery	3
11956	Ery	4
11957	Ery	3
11958	Ery	2
11959	Ery	4
11960	Ery	3
11961	Ery	6
11962	Ery	7
11963	Ery	4
11964	Ery	5
11965	Ery	7
11966	Ery	1
11967	Ery	9
11968	Ery	1
11969	Ery	3
11970	Ery	1
11971	Ery	5
11972	Ery	5
11973	Ery	2
11974	Ery	2
11975	Ery	2
11976	Ery	4
11977	Ery	3
11978	Ery	9
11979	Ery	2
11980	Ery	2
11981	Ery	3
11982	Ery	1
11983	Ery	9
11984	Ery	1
11985	Ery	4
11986	Ery	1
11987	Ery	3
11988	Ery	1
11989	Ery	3
11990	Ery	3
11991	Ery	1
11992	Ery	1
11993	Ery	3
11994	Ery	2
11995	Ery	2
11996	Ery	3
11997	Ery	8
11998	Ery	3
11999	Ery	1
12000	Ery	7
12001	Ery	5
12002	Ery	4
12003	Ery	5
12004	Ery	6
12005	Ery	9
12006	Ery	2
12007	Ery	5
12008	Ery	6
12009	Ery	3
12010	Ery	4
12011	Ery	5
12012	Ery	2
12013	Ery	3
12014	Ery	5
12015	Ery	5
12016	Ery	6
12017	Ery	4
12018	Ery	4
12019	Ery	3
12020	Ery	1
12021	Ery	5
12022	Ery	4
12023	Ery	2
12024	Ery	1
12025	Ery	3
12026	Ery	4
12027	Ery	3
12028	Ery	1
12029	Ery	1
12030	Ery	2
12031	Ery	8
12032	Ery	1
12033	Ery	2
12034	Ery	1
12035	Ery	4
12036	Ery	1
12037	Ery	2
12038	Ery	4
12039	Ery	3
12040	Ery	8
12041	Ery	4
12042	Ery	1
12043	Ery	1
12044	Ery	4
12045	Ery	3
12046	Ery	5
12047	Ery	5
12048	Ery	5
12049	Ery	4
12050	Ery	4
12051	Ery	6
12052	Ery	4
12053	Ery	1
12054	Ery	4
12055	Ery	7
12056	Ery	1
12057	Ery	3
12058	Ery	1
12059	Ery	2
